nickname,subclass,전투력
경모벤져,데몬어벤져,0.0
최민영,데몬어벤져,149864336.0
총폭탄,데몬어벤져,159309447.0
고쌕,데몬어벤져,112797153.0
쿠뚠재,데몬어벤져,185035780.0
토하,블래스터,189184401.0
캡존탁,블래스터,102397960.0
벨치스,블래스터,174096924.0
유리카,블래스터,136278773.0
네장학금,블래스터,200154291.0
오리의모험,블래스터,89157320.0
강유혁,블래스터,155608917.0
손가락병원,블래스터,100802132.0
블린공주,블래스터,100688678.0
RetroRampage,블래스터,125098391.0
충격파,블래스터,195265859.0
은쿤쿠,블래스터,215044009.0
Frest,블래스터,129263159.0
뤼엔입니다,블래스터,122742537.0
키모,블래스터,324738897.0
법보다가까운,블래스터,128926835.0
Deritas,블래스터,116520362.0
부재획,블래스터,159522587.0
블해미,블래스터,114754317.0
대파,블래스터,688921550.0
워보이,블래스터,283372134.0
중대싱,블래스터,335757979.0
닭다리가져,블래스터,400740301.0
술후니,블래스터,102967609.0
곤곤,블래스터,153936664.0
엔팁,블래스터,170912050.0
당신의아빠,블래스터,147976557.0
끼토,블래스터,292670915.0
자강,블래스터,342178683.0
랄프,블래스터,569177080.0
옥량,블래스터,306355423.0
프뉴,블래스터,207287794.0
쓰thth,블래스터,365807580.0
단잎,블래스터,130667644.0
덩디니긔,블래스터,140101113.0
폭발,블래스터,50488241.0
망뭉밍몽,블래스터,117937105.0
묻따,블래스터,272383628.0
표이블,블래스터,196867401.0
과열불릿,블래스터,207330565.0
브뤠스토,블래스터,121979394.0
spcc,블래스터,172613342.0
일니,블래스터,386870226.0
NO1단정,블래스터,346601271.0
엘레건트,블래스터,297298417.0
미지기,블래스터,377216261.0
광기의18세,블래스터,121694772.0
재침,블래스터,93387564.0
블여울,블래스터,111047465.0
씨룸,블래스터,158683764.0
햄레블,블래스터,134019258.0
엘칸,블래스터,134189875.0
매우,블래스터,159212851.0
Dana,블래스터,113546755.0
퐁당서리,블래스터,158979744.0
석계,블래스터,213842378.0
광철,블래스터,145652690.0
오완,블래스터,117496284.0
격팡,블래스터,136870267.0
하향해,블래스터,90683395.0
손망가져,블래스터,159546417.0
함양성,블래스터,174263771.0
재펭이다요,블래스터,126239177.0
띵설,블래스터,173192433.0
화브리,블래스터,583479013.0
BLASTER,블래스터,142334768.0
쳇잎,블래스터,109497647.0
꺼맹,블래스터,284811328.0
숩히,블래스터,209452199.0
오벨,블래스터,133867401.0
이준승,블래스터,118743327.0
르마갓,블래스터,142090458.0
Ez캔슬,블래스터,199688677.0
누오,블래스터,129149891.0
용블래,블래스터,102842360.0
매그팡,블래스터,122901222.0
포인,블래스터,237739497.0
윤재엽,블래스터,107791316.0
스슥,블래스터,186735192.0
뽀꾸,블래스터,129611341.0
불곰,블래스터,337764579.0
수소폭탄주먹,블래스터,136544622.0
네크아,블래스터,87322604.0
서브군,블래스터,149405128.0
물리법칙아님,블래스터,105546493.0
모른,블래스터,352417255.0
쉽덕왔다감,블래스터,103138028.0
TANASINN,블래스터,165290391.0
러딩,블래스터,122479937.0
철판햄볶음밥,블래스터,126164062.0
막토지원블래,블래스터,157478480.0
똬잉,블래스터,245364519.0
뱅뮤니,블래스터,134643460.0
후퓨,블래스터,118719530.0
소울워커장인,블래스터,229516384.0
팜킨,블래스터,277042979.0
세금폭파,블래스터,277028939.0
곁집김치찌개,블래스터,77844860.0
정글아지르,블래스터,142790552.0
시골강시,블래스터,137678393.0
나는백수,블래스터,137721449.0
펀유,블래스터,128993423.0
토와,블래스터,81905649.0
샛음,블래스터,145763122.0
블래간식팥빵,블래스터,100532996.0
여래에,블래스터,91227305.0
설젬,블래스터,171970655.0
래스터사춘기,블래스터,109483584.0
좁밤,블래스터,260493758.0
득슬,블래스터,193541514.0
마로아르냥,블래스터,160360133.0
검색쉬운이름,블래스터,167030023.0
or카ol누,블래스터,103890651.0
영반대장,블래스터,220277695.0
Basekly,블래스터,125829362.0
유스티나,블래스터,121644670.0
스케츠,블래스터,112860653.0
탱잇,블래스터,163226579.0
섭호,블래스터,297980198.0
캔슬캔슬땅땅,블래스터,116796896.0
오풀이,블래스터,140435587.0
suge,블래스터,82665426.0
향긋한취두부,블래스터,68267063.0
잃으며,블래스터,24559972.0
집배,블래스터,116288825.0
녹턴리턴패턴,블래스터,167166997.0
령렁,블래스터,376084715.0
짜냥이,블래스터,140111247.0
로리신,블래스터,120212096.0
Geek,블래스터,22244607.0
씀배,블래스터,33618303.0
채다예,블래스터,92933701.0
동녘,블래스터,132994027.0
콰크,블래스터,17853488.0
어른잉,블래스터,97417421.0
레몬목련,블래스터,72044908.0
도경스터,블래스터,248835201.0
zost,블래스터,122038049.0
튱잉,블래스터,201088911.0
규룡이,블래스터,143314973.0
Lv1캔슬,블래스터,231346521.0
임정민,블래스터,200694550.0
캐블,블래스터,45034466.0
왁타,블래스터,126308152.0
투붐팡,블래스터,56024458.0
더있어야되,블래스터,100757484.0
진블히,블래스터,76139872.0
나백추,블래스터,21349229.0
오르막,블래스터,258786183.0
초린,블래스터,111368944.0
주깨기,블래스터,127519906.0
믹솔,블래스터,268213677.0
건틀릿,블래스터,247885053.0
슈멧,블래스터,161829641.0
토펜,블래스터,157882786.0
원의파란,블래스터,111628282.0
익스플로젼,블래스터,185902029.0
뗀준,블래스터,413182766.0
임봉칠,블래스터,145521277.0
귀여운블쨩,블래스터,52805109.0
네레프,블래스터,112907474.0
Kayoko,블래스터,19957852.0
JunCho,블래스터,137108692.0
BLS터,블래스터,400875133.0
디아로카,블래스터,101832053.0
개쏀연,블래스터,254737099.0
꼬마왕자,블래스터,214917675.0
여왕님오늘은,블래스터,113490306.0
청연정,블래스터,156007178.0
가라아시,블래스터,122116698.0
버zzz,블래스터,26321094.0
현명,블래스터,285046545.0
헷에,블래스터,74651067.0
싸닌,블래스터,107421225.0
이구오,블래스터,181580828.0
해석학시러여,블래스터,304370382.0
주먹카주,블래스터,99801217.0
CR7Blaster,블래스터,426551306.0
손틈세,블래스터,129747763.0
뚜정민,블래스터,225059995.0
블래따뜻,블래스터,141078340.0
하느룸,블래스터,180393172.0
재주니뿡뿡,블래스터,119746419.0
언석블래,블래스터,140263302.0
이용태,블래스터,134966830.0
나배,블래스터,228522217.0
익몸,블래스터,218660831.0
쌘지,블래스터,102608657.0
평범한세상,블래스터,89308057.0
몰민,블래스터,200373035.0
불멸의이인혁,블래스터,145859887.0
돌소I,블래스터,262153773.0
배민중독,블래스터,80338909.0
사냥을벅벅,블래스터,146017499.0
운빨자앗망겜,블래스터,151198971.0
FE4R,블래스터,159340511.0
막범,블래스터,129003645.0
별의혈귀,블래스터,150054701.0
발칸펀치쓸레,블래스터,151756255.0
시노아리스,블래스터,68596784.0
후미카,블래스터,156875451.0
공개한,블래스터,167879001.0
하율앵,블래스터,109706480.0
쫀쫀블래,블래스터,145508242.0
혁전,블래스터,285868934.0
닌펀,블래스터,111134711.0
여우요괴,블래스터,81256912.0
여사무엘7,블래스터,32725757.0
닷킹,블래스터,180153665.0
똥싸는블래,블래스터,217056588.0
내주먹밥도둑,블래스터,271726875.0
조그만시엘,블래스터,46405957.0
블래투신,블래스터,147131417.0
굿지,블래스터,167383842.0
송창식,블래스터,85745728.0
이종오,블래스터,127512890.0
도르근,블래스터,220247010.0
나원닝,블래스터,245786628.0
먼슴,블래스터,100759947.0
손빈여친,블래스터,166356748.0
진짜뗑컨,블래스터,178833158.0
츄앤츄,블래스터,19546001.0
기린의블래,블래스터,162638821.0
원만,블래스터,56950827.0
키보드매그넘,블래스터,102521096.0
피안애플피자,블래스터,197453175.0
주난블래,블래스터,94435893.0
험존맹호,블래스터,191565709.0
약질,블래스터,271267397.0
고무펑,블래스터,60742353.0
퓨엥o,블래스터,95760928.0
릴캔블래,블래스터,175070877.0
탁쿤이,블래스터,140500419.0
냥냥펀치100,블래스터,16177993.0
파세호,블래스터,0.0
배달왔으면,블래스터,95153207.0
MiIKouo,블래스터,166685802.0
뷰샘,블래스터,226917990.0
서초연,블래스터,176884514.0
파디트,블래스터,84467510.0
안피곤,블래스터,84908730.0
달감동블래,블래스터,20512109.0
안흔한엉덩이,블래스터,61000032.0
나퓨,블래스터,255850625.0
잠티,블래스터,106420881.0
메메닛,블래스터,54253654.0
실릿,블래스터,247599014.0
무한엔탈피,블래스터,129673645.0
TerminusEsto,블래스터,226072092.0
자급,블래스터,42865271.0
쥐퐝,블래스터,330661332.0
난잘놀아요,블래스터,100815972.0
모두때려부숴,블래스터,123119655.0
임단,블래스터,126436813.0
쏨블,블래스터,132725232.0
응안되궁,블래스터,276305731.0
빌니움,블래스터,78720980.0
끗르,블래스터,150508093.0
블평블만,블래스터,140154893.0
5번째블레,블래스터,180935116.0
너쯔,블래스터,200562241.0
뷰캐,블래스터,103846412.0
건들면장례,블래스터,74557729.0
BF소드,블래스터,168356043.0
wooya,블래스터,131401459.0
레스페르,블래스터,106088592.0
엉묘,블래스터,119126665.0
서여니,블래스터,161813506.0
윤겡미,블래스터,259127529.0
덕봉밥,블래스터,71921885.0
블댕구,블래스터,145589792.0
지죈,블래스터,116348439.0
블래지약,블래스터,112665401.0
냐냐뻔치,블래스터,72916378.0
주먹구구식,블래스터,96355194.0
려햄,블래스터,78879294.0
이용징,블래스터,202228945.0
별꽃느,블래스터,232959651.0
갓닝,블래스터,37378424.0
폭탄광,블래스터,112030256.0
설린매,블래스터,141123372.0
조통팔,블래스터,200514154.0
캔슬파열,블래스터,159062005.0
쵸코나은,블래스터,113213448.0
원펀멘,블래스터,35653849.0
낭만블래,블래스터,200337966.0
x래스터x,블래스터,116536161.0
유뉴,블래스터,127965987.0
버디buddy,블래스터,98854233.0
왼손이죽었어,블래스터,110713918.0
허침착,블래스터,106772200.0
방단,블래스터,142954325.0
챠뜰,블래스터,113738499.0
달빛솜미,블래스터,53071008.0
레라스토,블래스터,31372518.0
녹동e,블래스터,126567973.0
멍띠즈,블래스터,72280108.0
블래이름좀,블래스터,74450823.0
mc현채,블래스터,175990509.0
약한블래스터,블래스터,153284778.0
좀팡,블래스터,146040504.0
타주,블래스터,228425232.0
메니토,블래스터,59007917.0
블악귀,블래스터,244137588.0
Piggy,블래스터,73476564.0
도도한둠칫새,블래스터,54197855.0
넌뜨,블래스터,212719365.0
있새우,블래스터,280483683.0
FroSBLAST,블래스터,28868335.0
릇큔,블래스터,60257681.0
유리망울,블래스터,80271361.0
꽹민,블래스터,226113565.0
dock,블래스터,173348255.0
슈인스,블래스터,139947993.0
몇분하지,블래스터,117734174.0
뉴블,블래스터,174216779.0
타쑤,블래스터,27141516.0
쌈장주먹,블래스터,104916201.0
니뒤에붙였어,블래스터,105371659.0
유미소,블래스터,75467482.0
나털보,블래스터,50043473.0
또랏,블래스터,199837079.0
존시,블래스터,139983854.0
인생이소란,블래스터,132205724.0
댕풀,블래스터,266512728.0
김우챈,블래스터,109506399.0
징후루,블래스터,165493036.0
뉴튼,블래스터,64939873.0
LtBlaster,블래스터,63789317.0
썩쭈,블래스터,27745205.0
곧사라질닉넴,블래스터,151605826.0
무말랭,블래스터,54441242.0
람뚜,블래스터,232299599.0
김달오,블래스터,141917142.0
블래스처,블래스터,47955797.0
늑억맘,블래스터,130696862.0
철건,블래스터,55432768.0
돌멩의,블래스터,219922759.0
세레지의주먹,블래스터,70499355.0
LimitBurst,블래스터,202400199.0
드디,블래스터,147373227.0
블황,블래스터,27814830.0
쌍웡,블래스터,88030817.0
짭버러지,블래스터,56935034.0
얼쭈타코,블래스터,93857989.0
기으기,블래스터,28268398.0
완두총,블래스터,65013465.0
터찌,블래스터,61757748.0
잦코,블래스터,34588971.0
유부남이주원,블래스터,211503336.0
대학캔슬,블래스터,109686937.0
비블,블래스터,99812537.0
놋관,블래스터,101476717.0
고양추노,블래스터,111099882.0
섬구,블래스터,48402553.0
블래추천,블래스터,143899616.0
태용쓰,블래스터,144610213.0
꽃노래,블래스터,38559430.0
크로쁠래,블래스터,123534500.0
부쾅펑,블래스터,32425310.0
동구꽃님,블래스터,6351591.0
공주블루베리,블래스터,99819323.0
개추재영블레,블래스터,94603765.0
gleicy,블래스터,72116501.0
늑닮,블래스터,85171295.0
동연뭉,블래스터,125937338.0
블띨띨,블래스터,20123106.0
최젓가,블래스터,121746290.0
별꽃,블래스터,145371658.0
유유나,블래스터,325621995.0
뿔라스또,블래스터,20531945.0
불릿듄,블래스터,412580910.0
템블래,블래스터,61670167.0
장대떡,블래스터,81467607.0
릴파벙캔슬,블래스터,106914659.0
지존깡딜블래,블래스터,89303705.0
밍나묘,블래스터,137866469.0
점프캔슬의신,블래스터,28655220.0
비교해보자,블래스터,308761348.0
랜랏,블래스터,66670464.0
LimHeeJun,블래스터,56454596.0
도부츠지무잔,블래스터,106435503.0
해적아예연,블래스터,69692180.0
미먼뽀,블래스터,99935927.0
타마꼬,블래스터,81990069.0
뜨허헉벼벼,블래스터,90937971.0
o토끼o,블래스터,149226750.0
삼삼이륙,블래스터,22580121.0
꼬덕,블래스터,119362822.0
강화권,블래스터,73702237.0
물범봉봉,블래스터,58821445.0
윤블래야,블래스터,109105017.0
도도도도,블래스터,74546725.0
꽁군,블래스터,104272295.0
지구온난화,블래스터,80776188.0
민초맛뻔치,블래스터,120886417.0
에방레스터,블래스터,15136084.0
푸른은행,블래스터,159884199.0
졸업생,블래스터,67112005.0
높푸름,블래스터,18794006.0
하루게임시간,블래스터,59922028.0
송띠리띠리,블래스터,108376665.0
쇄톼,블래스터,148849560.0
글레쟝,블래스터,114597866.0
다리우스,블래스터,68149141.0
VlVACE,블래스터,57853686.0
블래레엥아,블래스터,92508468.0
병태,블래스터,115893755.0
피노아이스,블래스터,61531584.0
흥소윤,블래스터,89944227.0
조화미,블래스터,46064646.0
은행도장,블래스터,75952547.0
족발장풍,블래스터,127592377.0
SangSon3,블래스터,77374788.0
김얠,블래스터,249157496.0
버린캐릭임,블래스터,0.0
주량5병술찐,블래스터,243184328.0
임세은,블래스터,36676085.0
눈새,블래스터,59026272.0
죽빵서희,블래스터,82954728.0
S2초코짱S2,블래스터,56904377.0
조말우,블래스터,55590445.0
손이싫은캐릭,블래스터,83568140.0
화나면다부숨,블래스터,19329478.0
맨날아우해,블래스터,101938034.0
블레무스메,블래스터,57324774.0
기체운동론,블래스터,48665171.0
4분31초,블래스터,77249387.0
복비,블래스터,98149104.0
엥이거아니냥,블래스터,79824312.0
푸툐,블래스터,79482858.0
sk2000113,블래스터,166186804.0
내가바로땅현,블래스터,33603654.0
BigButterfly,블래스터,82974479.0
질질,블래스터,106413609.0
아즈모찌,블래스터,11822455.0
또을이,블래스터,67363528.0
췌털,블래스터,222663270.0
첵키,블래스터,12691823.0
츠크설,블래스터,131943373.0
코낸,블래스터,151302290.0
연소폭발천이,블래스터,118130205.0
광팔이네블래,블래스터,36778546.0
너의밤은어때,블래스터,55887600.0
킹짱매그넘,블래스터,82447968.0
츄어블래스터,블래스터,20169272.0
매드푸링,블래스터,100107022.0
류쏘,블래스터,128107074.0
적심토,블래스터,33970705.0
처갓집,블래스터,5985758.0
키드인더펌킨,블래스터,67995712.0
베트남여권,블래스터,0.0
맹성연,블래스터,9845319.0
퍼펍펑펑,블래스터,176732474.0
달공주,블래스터,54836203.0
뽁슬,블래스터,106561245.0
여련월,블래스터,70617324.0
원펀맨,블래스터,132819346.0
내총은,블래스터,50938132.0
쌀현미찹쌀,블래스터,100129222.0
볼누스,블래스터,52787344.0
웅차선,블래스터,109021042.0
샤쇼,블래스터,61210758.0
aloneT,블래스터,55632124.0
쓱째,블래스터,57388381.0
꿍블래,블래스터,90668873.0
이세계브리치,블래스터,47165259.0
너굴꼬링,블래스터,49517102.0
디플래터,블래스터,180212445.0
낭만주먹지우,블래스터,64239178.0
배아파죽지세,블래스터,46397503.0
기묜땅,블래스터,36605758.0
까뎁,블래스터,168202870.0
바보블래,블래스터,14374537.0
세환이,블래스터,79256670.0
블래뿡빵띠,블래스터,18549833.0
난타쟁이,블래스터,81913656.0
달리다,블래스터,43865094.0
섹시하네뒤태,블래스터,178530123.0
어두,블래스터,94365072.0
손목수술50만,블래스터,98514232.0
아드벡,블래스터,32598967.0
